external_id,name,description,latitude,longitude,radius_meters,points,difficulty,active,check_in_count,length_meters,elevation_meters,image_url,source,route_json
52804,"Butjønn (ca 1,7 km)","Stem for Kvarstein teglverk som var i drift 1881 - 1909. Navnet Butjønn kommer av at Kvarstein-bøndene hadde buhus (sommerflorer) her der de tok buskapen inn for natta.
Flott plass med utsikt over Mosby. Turen starter på toppen av Saga Terasse hvor du parkerer bilen. Ta skogsvegen til venstre inn mot Butjønn. Dette er en enkel og grei tur innover mot turmålet.",58.228318,7.942087,40,100,Medium,True,129,,,https://images.trimpoeng.no/activity_external_14950419551858380.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.223371361295, ""longitude"": 7.9443907754201}, {""latitude"": 58.223722947323, ""longitude"": 7.944813450997}, {""latitude"": 58.224462191954, ""longitude"": 7.9443787955037}, {""latitude"": 58.225184890362, ""longitude"": 7.9448687044349}, {""latitude"": 58.225337961984, ""longitude"": 7.9444480698515}, {""latitude"": 58.225404341654, ""longitude"": 7.9429935320323}, {""latitude"": 58.225921830617, ""longitude"": 7.9423552895508}, {""latitude"": 58.22611109343, ""longitude"": 7.9423344198236}, {""latitude"": 58.226435924153, ""longitude"": 7.9426326261514}, {""latitude"": 58.227141140038, ""longitude"": 7.9435370171564}, {""latitude"": 58.227697698747, ""longitude"": 7.9435495414128}, {""latitude"": 58.227943693407, ""longitude"": 7.9437713453748}, {""latitude"": 58.228328826801, ""longitude"": 7.9425115320286}, {""latitude"": 58.228165642242, ""longitude"": 7.9422022965678}]"
52805,"Robstadknuten (ca 3,2Km)","Kjør RV 9 mot Hægeland, Sving av til venstre mot Røyneland. Kjør inn til Bringsvær Leirskole, her finner dere parkering. Følg GPS spor i App. Turen går på fin sti og har blå merker til toppen. Fin plass med god utsikt .",58.330996,7.761081,100,200,Krevende,True,94,,,https://images.trimpoeng.no/activity_external_14651589492270071.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.34217667, ""longitude"": 7.747935}, {""latitude"": 58.34169, ""longitude"": 7.746875}, {""latitude"": 58.34123667, ""longitude"": 7.74659}, {""latitude"": 58.34120667, ""longitude"": 7.74681}, {""latitude"": 58.34068333, ""longitude"": 7.74733}, {""latitude"": 58.34075833, ""longitude"": 7.74774333}, {""latitude"": 58.34041833, ""longitude"": 7.74827667}, {""latitude"": 58.34043, ""longitude"": 7.74890833}, {""latitude"": 58.33980333, ""longitude"": 7.74893}, {""latitude"": 58.33965167, ""longitude"": 7.74958833}, {""latitude"": 58.33981333, ""longitude"": 7.75065667}, {""latitude"": 58.33962833, ""longitude"": 7.75103667}, {""latitude"": 58.33906667, ""longitude"": 7.75128333}, {""latitude"": 58.33888167, ""longitude"": 7.75154}, {""latitude"": 58.33878, ""longitude"": 7.75318667}, {""latitude"": 58.33851333, ""longitude"": 7.75348333}, {""latitude"": 58.33824667, ""longitude"": 7.75353667}, {""latitude"": 58.33765833, ""longitude"": 7.754565}, {""latitude"": 58.33764, ""longitude"": 7.75489667}, {""latitude"": 58.33712, ""longitude"": 7.75507333}, {""latitude"": 58.33685, ""longitude"": 7.75491167}, {""latitude"": 58.33614167, ""longitude"": 7.75516667}, {""latitude"": 58.33587, ""longitude"": 7.75481667}, {""latitude"": 58.33554833, ""longitude"": 7.75519667}, {""latitude"": 58.33534667, ""longitude"": 7.75584167}, {""latitude"": 58.335635, ""longitude"": 7.75666333}, {""latitude"": 58.33557833, ""longitude"": 7.75785667}, {""latitude"": 58.33524667, ""longitude"": 7.75873833}, {""latitude"": 58.334315, ""longitude"": 7.7596}, {""latitude"": 58.33383833, ""longitude"": 7.76105}, {""latitude"": 58.33343667, ""longitude"": 7.76111833}, {""latitude"": 58.33300833, ""longitude"": 7.76062333}, {""latitude"": 58.33201667, ""longitude"": 7.76034833}, {""latitude"": 58.3308, ""longitude"": 7.76108167}]"
52806,Naspehelleren,"Naspehelleren er en stor, fin heller like ved Naspevatn. Den er 20m bred, under fast fjell og så høy at du kan stå oppreist under helleren. Turen er godt egnet for barn. 
Parkering ved Kjåvann",58.305305,7.902747,63,100,Medium,True,1558,,,https://images.trimpoeng.no/activity_external_15026592423096826.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.298515, ""longitude"": 7.89706667}, {""latitude"": 58.29843833, ""longitude"": 7.897745}, {""latitude"": 58.298835, ""longitude"": 7.89807333}, {""latitude"": 58.29977333, ""longitude"": 7.89798667}, {""latitude"": 58.30142333, ""longitude"": 7.89874333}, {""latitude"": 58.30369333, ""longitude"": 7.89884833}, {""latitude"": 58.30433833, ""longitude"": 7.899215}, {""latitude"": 58.30450667, ""longitude"": 7.89982833}, {""latitude"": 58.30424667, ""longitude"": 7.90189333}, {""latitude"": 58.30398, ""longitude"": 7.902795}, {""latitude"": 58.30403667, ""longitude"": 7.90338667}, {""latitude"": 58.30425833, ""longitude"": 7.90357333}, {""latitude"": 58.30463, ""longitude"": 7.903375}, {""latitude"": 58.30483, ""longitude"": 7.90344667}, {""latitude"": 58.30497333, ""longitude"": 7.90298167}, {""latitude"": 58.30519227656491, ""longitude"": 7.902795373041078}]"
52808,Rampa (ca 2 km),"Rampa! Som vi alle kjenner til. Lett å få øye på der hun ligge høyt opp over Moseidstranda. Rampa som i utgangspunktet ble bygget for å fly hanggliding, er i dag blitt et populært turmål for store og små. Flott plass både på dag og kveldstid. Parker bilen i Smååsane og følg veien mot Rampa. Ønsker du en lenger tur, så kan du fra Rampa gå videre over mot Skådane og så videre til Bombekken Foss. Følger du denne stien videre kommer du ned til parkeringa på Smååsane.",58.269811,7.948941,75,100,Medium,True,2511,,,https://images.trimpoeng.no/activity_external_14624663759654820.jpg,Trimpoeng Milevis 2021,
52809,Meåsen (Ca 5 Km),"Parker på toppen av Saga Terasse. Herfra tar du grusveg nord for sagevannet. Det er flere stier til toppen. Du kan gå ca 700m, ta til venstre mot Linnvann/Slettehei. Følg veg/sti med røde merket til du kommer til skilt til Meåsen. Følg røde merker til toppen. Denne løypa er ca 3 km. Du kan også gå ca 1 km før du tar til venstre og følge blå merker som bytter til røde til Meåsen, eller du kan gå ca 1,5 kilometer, ta til venstre og følge blå merker. Denne Løypa er 2,3 km",58.224693,7.97389,100,100,Medium,True,91,,,https://images.trimpoeng.no/activity_external_14628275514054859.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.22334507, ""longitude"": 7.94387548}, {""latitude"": 58.223243193, ""longitude"": 7.943622658}, {""latitude"": 58.22337386, ""longitude"": 7.94589002}, {""latitude"": 58.22317516, ""longitude"": 7.94718008}, {""latitude"": 58.22483501, ""longitude"": 7.95303016}, {""latitude"": 58.22436507, ""longitude"": 7.95406538}, {""latitude"": 58.22424198, ""longitude"": 7.95473566}, {""latitude"": 58.22390607, ""longitude"": 7.95854571}, {""latitude"": 58.22336819, ""longitude"": 7.9621163}, {""latitude"": 58.22320463, ""longitude"": 7.96629824}, {""latitude"": 58.22341481, ""longitude"": 7.96682253}, {""latitude"": 58.22444079, ""longitude"": 7.96611202}, {""latitude"": 58.22468984, ""longitude"": 7.96661082}, {""latitude"": 58.22475169, ""longitude"": 7.96729018}, {""latitude"": 58.22454282, ""longitude"": 7.96859515}, {""latitude"": 58.22485107, ""longitude"": 7.97094633}, {""latitude"": 58.22468296, ""longitude"": 7.97230451}, {""latitude"": 58.2247267, ""longitude"": 7.97366991}]"
52810,"Svinefjell (ca 2,7 km)","Parker ved idrettsplassen på Moseidmoen. Gå opp Askedalen. Fortsett inn på skogsveg. Følg denne ca 150 meter, da holder du til venstre. Forsett på stien til toppen. Fint tur i flott og enkelt terreng. Fin utsikt over Vennesla i flere retninger.",58.256266,7.953496,100,100,Medium,True,264,1289,,https://images.trimpoeng.no/activity_external_14633044266476659.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.26012652520955, ""longitude"": 7.954635322093964}, {""latitude"": 58.26019707576896, ""longitude"": 7.9544797539711}, {""latitude"": 58.260290202292325, ""longitude"": 7.9527416825294495}, {""latitude"": 58.260219651918305, ""longitude"": 7.952081859111786}, {""latitude"": 58.259827389277596, ""longitude"": 7.950896322727203}, {""latitude"": 58.25977941441206, ""longitude"": 7.950756847858429}, {""latitude"": 58.25932223890613, ""longitude"": 7.950424253940582}, {""latitude"": 58.259093648941715, ""longitude"": 7.950349152088165}, {""latitude"": 58.2588368362355, ""longitude"": 7.950338423252106}, {""latitude"": 58.25852922296225, ""longitude"": 7.950402796268463}, {""latitude"": 58.25832602740932, ""longitude"": 7.950397431850433}, {""latitude"": 58.25810871976503, ""longitude"": 7.950316965579987}, {""latitude"": 58.25793092161058, ""longitude"": 7.9501453042030334}, {""latitude"": 58.257786989117996, ""longitude"": 7.950134575366974}, {""latitude"": 58.25758096708219, ""longitude"": 7.949997782707214}, {""latitude"": 58.257293098670424, ""longitude"": 7.94985830783844}, {""latitude"": 58.257112474159555, ""longitude"": 7.949804663658142}, {""latitude"": 58.25705038427136, ""longitude"": 7.9499441385269165}, {""latitude"": 58.25686975852366, ""longitude"": 7.949922680854797}, {""latitude"": 58.2567625115505, ""longitude"": 7.949901223182678}, {""latitude"": 58.25653108276591, ""longitude"": 7.949901223182678}, {""latitude"": 58.25614160164408, ""longitude"": 7.949836850166321}, {""latitude"": 58.25581985314168, ""longitude"": 7.949751019477844}, {""latitude"": 58.25559970774682, ""longitude"": 7.949579358100891}, {""latitude"": 58.255283599147766, ""longitude"": 7.9493647813797}, {""latitude"": 58.25518763705102, ""longitude"": 7.949278950691223}, {""latitude"": 58.25513118863748, ""longitude"": 7.949289679527283}, {""latitude"": 58.25490539408436, ""longitude"": 7.949268221855164}, {""latitude"": 58.25477556156508, ""longitude"": 7.949193120002747}, {""latitude"": 58.25472475740637, ""longitude"": 7.949450612068176}, {""latitude"": 58.25469653284225, ""longitude"": 7.949740290641785}, {""latitude"": 58.254498960264435, ""longitude"": 7.949879765510559}, {""latitude"": 58.25447638047116, ""longitude"": 7.950201630592346}, {""latitude"": 58.25452718498582, ""longitude"": 7.950437664985657}, {""latitude"": 58.254769916662134, ""longitude"": 7.950555682182312}, {""latitude"": 58.25490821652517, ""longitude"": 7.950791716575623}, {""latitude"": 58.254896926760644, ""longitude"": 7.951076030731201}, {""latitude"": 58.255261019854274, ""longitude"": 7.95172244310379}, {""latitude"": 58.255294888789145, ""longitude"": 7.951982617378235}, {""latitude"": 58.25521021639128, ""longitude"": 7.952218651771545}, {""latitude"": 58.2556166420565, ""longitude"": 7.952712178230286}, {""latitude"": 58.255859366272965, ""longitude"": 7.953162789344788}, {""latitude"": 58.25609644413571, ""longitude"": 7.95335590839386}]"
52811,Fjellet. (ca 2km),"Flott tur som starter i sentrum av Skarpengland. Flott utsikt.
Hele turen går på fin traktorveg. Vis hensyn når dere parkerer.",58.300296,7.840769,71,100,Medium,True,113,1039,,https://images.trimpoeng.no/activity_external_15866433383344623.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.295407495639, ""longitude"": 7.8412198312093}, {""latitude"": 58.296447867469, ""longitude"": 7.842158594725}, {""latitude"": 58.298057189516, ""longitude"": 7.8419058160796}, {""latitude"": 58.298486012925, ""longitude"": 7.842419706601}, {""latitude"": 58.29869639708, ""longitude"": 7.8433963633557}, {""latitude"": 58.299107025892, ""longitude"": 7.8441109141468}, {""latitude"": 58.300931043166, ""longitude"": 7.8452928646942}, {""latitude"": 58.301159810764, ""longitude"": 7.8450119354757}, {""latitude"": 58.301222558075, ""longitude"": 7.8443965319465}, {""latitude"": 58.301085642587, ""longitude"": 7.8438334966094}, {""latitude"": 58.301130959815, ""longitude"": 7.8417678818692}, {""latitude"": 58.300666224012, ""longitude"": 7.8410789925488}, {""latitude"": 58.300257738253, ""longitude"": 7.8409192996153}]"
52812,Oggevatn (Padletur),"Her må du frem med kano/båt. Her kan du padle/ro til en av Oggevatns mange øyer. Flott padletur til en flott øy. Tar du med deg teltet, så benytt anledningen til og overnatte der også",58.421024,8.101729,100,200,Krevende,False,0,,,https://images.trimpoeng.no/activity_external_14660260688906597.jpg,Trimpoeng Milevis 2021,
52813,Berefjell,"Fin tur på skogsveg/sti til et flott utsiktspunkt.
Parker ved Iveland Kirke. Gå opp mot Ivelandshallen. Her finner du røde merker som du følger helt til toppen. Innsjekkspunkt er ca 150 meter videre fra Berefjell der utsikten er fantastisk
Det er en kort og en lang løype, GPS sporet er kort løype",58.454859,7.949885,100,200,Krevende,True,191,,,https://images.trimpoeng.no/activity_external_15026549628948156.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.455600004016, ""longitude"": 7.9198585649993}, {""latitude"": 58.455345137991, ""longitude"": 7.9212048405665}, {""latitude"": 58.455579371357, ""longitude"": 7.9224890232269}, {""latitude"": 58.455976769354, ""longitude"": 7.9235403924764}, {""latitude"": 58.455839851324, ""longitude"": 7.9249315100533}, {""latitude"": 58.455994610569, ""longitude"": 7.9257861901507}, {""latitude"": 58.455885109367, ""longitude"": 7.9301281209988}, {""latitude"": 58.456234674389, ""longitude"": 7.9311831474729}, {""latitude"": 58.456941198532, ""longitude"": 7.9371844341422}, {""latitude"": 58.457296024244, ""longitude"": 7.938382125233}, {""latitude"": 58.457966397644, ""longitude"": 7.9396472271776}, {""latitude"": 58.458204483311, ""longitude"": 7.9406170003004}, {""latitude"": 58.45744429228, ""longitude"": 7.9452429149179}, {""latitude"": 58.456834590704, ""longitude"": 7.9469815150089}, {""latitude"": 58.455975154406, ""longitude"": 7.9480832347272}, {""latitude"": 58.455017791853, ""longitude"": 7.9500468667364}]"
52814,Tømmeråsen (ca 2 km),"Kjør riksveg mot Kristiansand, når du passerer innkjøringa til Åsvegen, tar du neste veg til venstre, kjør opp denne til du kommer forbi jernbane undergang.
Her er det mulig å parkere. Ta til venstre etter undergangen. Følg denne vegen i ca 30 m, da tar du inn veg til høyre. Følg denne vegen, etter ca 600m kommer det skilt til Sagevann, her fortsetter du rett frem til du kommer til tømmeråsen, der det tidligee lå hoppbakke",58.240999,7.964809,100,50,Enkel,True,183,809,,https://images.trimpoeng.no/activity_external_14651617698328825.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.242163415863246, ""longitude"": 7.952231873804454}, {""latitude"": 58.242293294571446, ""longitude"": 7.952634205156688}, {""latitude"": 58.242169062773485, ""longitude"": 7.953009714418773}, {""latitude"": 58.24210977017107, ""longitude"": 7.953562249475841}, {""latitude"": 58.24203918361033, ""longitude"": 7.953717817598704}, {""latitude"": 58.24191212744704, ""longitude"": 7.955032100016002}, {""latitude"": 58.241951939932044, ""longitude"": 7.955246326733807}, {""latitude"": 58.24206205517626, ""longitude"": 7.955627200413922}, {""latitude"": 58.24207617249054, ""longitude"": 7.9562065575611385}, {""latitude"": 58.24203859050332, ""longitude"": 7.956715811364226}, {""latitude"": 58.241990591560985, ""longitude"": 7.957836974732451}, {""latitude"": 58.24176753680016, ""longitude"": 7.958311393010993}, {""latitude"": 58.24158683318053, ""longitude"": 7.958552791822333}, {""latitude"": 58.24143154027184, ""longitude"": 7.959185793149848}, {""latitude"": 58.2415934988481, ""longitude"": 7.960692142681558}, {""latitude"": 58.24151684648876, ""longitude"": 7.960997062136044}, {""latitude"": 58.241392611971065, ""longitude"": 7.961147265840878}, {""latitude"": 58.241347435674925, ""longitude"": 7.961404757906307}, {""latitude"": 58.241245788798174, ""longitude"": 7.961769538332333}, {""latitude"": 58.24109049439623, ""longitude"": 7.962059216905941}, {""latitude"": 58.24107637668963, ""longitude"": 7.962466912676205}, {""latitude"": 58.241084847314276, ""longitude"": 7.963035540987362}, {""latitude"": 58.24092672865397, ""longitude"": 7.963394956995358}, {""latitude"": 58.24081378632217, ""longitude"": 7.96384020369183}, {""latitude"": 58.240881551764396, ""longitude"": 7.964253263880123}, {""latitude"": 58.2410283764451, ""longitude"": 7.964703874994625}]"
52815,Murtedalen/Sagevannet (ca 4km),"Murtedalen ligger i enden av Sagevannet. Kjør opp til toppen av Saga Terasse hvor det er parkering. Ta vegen til høyre mot Skau-Skau. Der tar du til venstre og følger Sagevannet til Murtedalen. Nå kan du gjerne fortsette videre rundt Sagevannet,så får du en tur på ca 4 km. Dette er en flott tur i enkelt terreng  Velegnet for små barn også. Følg GPS spor i APP",58.217341,7.9685,100,100,Medium,False,0,,,https://images.trimpoeng.no/activity_external_14629046784319233.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.223141, ""longitude"": 7.945048}, {""latitude"": 58.222179, ""longitude"": 7.946871}, {""latitude"": 58.221722, ""longitude"": 7.946813}, {""latitude"": 58.220417, ""longitude"": 7.947544}, {""latitude"": 58.219624, ""longitude"": 7.948367}, {""latitude"": 58.219376, ""longitude"": 7.950011}, {""latitude"": 58.219566, ""longitude"": 7.951686}, {""latitude"": 58.219444, ""longitude"": 7.95251}, {""latitude"": 58.219601, ""longitude"": 7.953311}, {""latitude"": 58.21954, ""longitude"": 7.954155}, {""latitude"": 58.219093, ""longitude"": 7.954411}, {""latitude"": 58.218708, ""longitude"": 7.953947}, {""latitude"": 58.218266, ""longitude"": 7.953724}, {""latitude"": 58.217381, ""longitude"": 7.954118}, {""latitude"": 58.217346, ""longitude"": 7.956713}, {""latitude"": 58.216957, ""longitude"": 7.960938}, {""latitude"": 58.217297, ""longitude"": 7.963407}, {""latitude"": 58.216948999999985, ""longitude"": 7.96562650793453}, {""latitude"": 58.21724843215761, ""longitude"": 7.967332814819315}, {""latitude"": 58.21738381033109, ""longitude"": 7.9681884761962465}]"
52816,"Ravnåstippen (ca 2,3 km)","Kjør Ravnåsvegen forbi Frakkekilen. Turen starter ved bomveg.
Følg veg/sti ca 700m. Ta av til venstre og følg terrenget til toppen.
Nyt utsikten og kos deg med en kopp kaffe.",58.240288,7.932086,100,100,Medium,True,83,1124,150,https://images.trimpoeng.no/activity_external_14620912795873886.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.242580475123994, ""longitude"": 7.936946153640747}, {""latitude"": 58.24302092624388, ""longitude"": 7.936731576919556}, {""latitude"": 58.242964458457266, ""longitude"": 7.93636679649353}, {""latitude"": 58.242648237190785, ""longitude"": 7.936323881149292}, {""latitude"": 58.24247883178107, ""longitude"": 7.93636679649353}, {""latitude"": 58.24198190457783, ""longitude"": 7.936388254165649}, {""latitude"": 58.24165438056893, ""longitude"": 7.936152219772339}, {""latitude"": 58.24168826250321, ""longitude"": 7.93561577796936}, {""latitude"": 58.2418915534292, ""longitude"": 7.9350364208221436}, {""latitude"": 58.242411069390606, ""longitude"": 7.93486475944519}, {""latitude"": 58.2427498800482, ""longitude"": 7.934199571609497}, {""latitude"": 58.242987045582716, ""longitude"": 7.9336631298065186}, {""latitude"": 58.243054806872685, ""longitude"": 7.932976484298706}, {""latitude"": 58.24291928416325, ""longitude"": 7.932053804397583}, {""latitude"": 58.24290799058076, ""longitude"": 7.931259870529175}, {""latitude"": 58.24286281621482, ""longitude"": 7.930895090103149}, {""latitude"": 58.242648237190785, ""longitude"": 7.930337190628052}, {""latitude"": 58.242444950602, ""longitude"": 7.929757833480835}, {""latitude"": 58.242399775646255, ""longitude"": 7.92939305305481}, {""latitude"": 58.242399775646255, ""longitude"": 7.929178476333618}, {""latitude"": 58.24226425043381, ""longitude"": 7.929157018661499}, {""latitude"": 58.24219648763335, ""longitude"": 7.929350137710571}, {""latitude"": 58.242015786199225, ""longitude"": 7.929521799087524}, {""latitude"": 58.24174473232177, ""longitude"": 7.929650545120239}, {""latitude"": 58.241496264447655, ""longitude"": 7.929650545120239}, {""latitude"": 58.24122520659978, ""longitude"": 7.929478883743286}, {""latitude"": 58.24096544088501, ""longitude"": 7.929350137710571}, {""latitude"": 58.240671790394806, ""longitude"": 7.929328680038452}, {""latitude"": 58.24043460937789, ""longitude"": 7.929607629776001}, {""latitude"": 58.240310371069356, ""longitude"": 7.930465936660767}, {""latitude"": 58.240412020626884, ""longitude"": 7.931195497512817}, {""latitude"": 58.24049108119243, ""longitude"": 7.931689023971558}]"
52817,"Brøvardheia (ca 6,5 km)","Denne fantastiske turen starter ved Oggevatn. Kjør til gamle Oggevatn stasjon, over jernbanebrua, ca 500 m videre, bro over Ogge og parker 50 m etter broa. Her ser du skiltet. Først ca 1,5 km langs skogsvei, så bratt opp på svært godt merket sti. Nydelig skog som blir mer og mer glissen jo nærmere toppen og de 7 enorme vardene. Utsikten fra vardene er til å miste pusten av. Her får man følelsen av å være på verdens tak. Beregn 2 timer tur retur. Garantert en tur du går flere ganger. GOD TUR.",58.452439,8.160392,100,300,Krevende,True,75,,,https://images.trimpoeng.no/activity_external_15566531192363397.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.440835723847, ""longitude"": 8.1189450415051}, {""latitude"": 58.440708785497, ""longitude"": 8.1189715245292}, {""latitude"": 58.44086129858, ""longitude"": 8.1219049040286}, {""latitude"": 58.440705489768, ""longitude"": 8.1229022628449}, {""latitude"": 58.441174487546, ""longitude"": 8.12543090628}, {""latitude"": 58.441693121151, ""longitude"": 8.1264663529819}, {""latitude"": 58.441744232689, ""longitude"": 8.1270699537559}, {""latitude"": 58.443000118679, ""longitude"": 8.1292425755358}, {""latitude"": 58.443665405288, ""longitude"": 8.131560425541}, {""latitude"": 58.444145534317, ""longitude"": 8.1318779872093}, {""latitude"": 58.444779197871, ""longitude"": 8.132699944941}, {""latitude"": 58.445484149123, ""longitude"": 8.1330417310546}, {""latitude"": 58.445993929155, ""longitude"": 8.1338524212902}, {""latitude"": 58.447337161372, ""longitude"": 8.1370656929369}, {""latitude"": 58.44843063682, ""longitude"": 8.1386145329247}, {""latitude"": 58.448352228626, ""longitude"": 8.1409083328531}, {""latitude"": 58.448461957555, ""longitude"": 8.1411075045442}, {""latitude"": 58.448686894778, ""longitude"": 8.1410709748447}, {""latitude"": 58.449274967329, ""longitude"": 8.1414379775735}, {""latitude"": 58.448970150043, ""longitude"": 8.1425379925751}, {""latitude"": 58.449006418379, ""longitude"": 8.144395213428}, {""latitude"": 58.44914214032, ""longitude"": 8.1450036587035}, {""latitude"": 58.449657031756, ""longitude"": 8.1457521991403}, {""latitude"": 58.449895619729, ""longitude"": 8.1465414956153}, {""latitude"": 58.449524095453, ""longitude"": 8.1480706818469}, {""latitude"": 58.449547056518, ""longitude"": 8.1489648865124}, {""latitude"": 58.450235347061, ""longitude"": 8.1506581779053}, {""latitude"": 58.450248156465, ""longitude"": 8.1512984716651}, {""latitude"": 58.450113687679, ""longitude"": 8.1514742807838}, {""latitude"": 58.450416435817, ""longitude"": 8.1533905946524}, {""latitude"": 58.451055253274, ""longitude"": 8.155168376476}, {""latitude"": 58.451081637508, ""longitude"": 8.1568306876818}, {""latitude"": 58.451497155771, ""longitude"": 8.1581140208747}, {""latitude"": 58.451627094155, ""longitude"": 8.1593425674405}, {""latitude"": 58.452133142798, ""longitude"": 8.1599828207618}, {""latitude"": 58.452264768802, ""longitude"": 8.1604147348155}, {""latitude"": 58.452438577761, ""longitude"": 8.1603918163651}]"
52818,Bananøya,"Fint tur mål som ligger i storfjorden. Telt-plass og fine bademuligheter. 
Bananøya finner du i Oggevann. Du må i båt/kano for å komme ut til øya. Har du mulighet for å overnatte, så har øya en flott teltplass og flotte bademuligheter.",58.400959,8.099248,100,100,Medium,False,0,,,https://images.trimpoeng.no/activity_external_15566546375143241.jpg,Trimpoeng Milevis 2021,
52819,"Huseknipen (Ca 2,5 km)","Turen opp følger en spektakulær sti forbi gigantiske steinblokker. Grønn mose og bregneskog. Her går du omtrent inn under den loddrette fjellveggen på vei opp til selve toppen.Langs stien på andre siden , en stupbratt Li ned mot elva som bruser langt der nede. På toppen har man en utsikt av det sjeldne. Bratt oppstigning, men verdt hver meter. Flott tur!",58.339818,7.872489,50,200,Krevende,True,68,,,https://images.trimpoeng.no/activity_external_14951427498742655.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.335827, ""longitude"": 7.876157}, {""latitude"": 58.335648, ""longitude"": 7.876298}, {""latitude"": 58.335857, ""longitude"": 7.876135}, {""latitude"": 58.335995, ""longitude"": 7.875412}, {""latitude"": 58.336224, ""longitude"": 7.875244}, {""latitude"": 58.337093, ""longitude"": 7.87515}, {""latitude"": 58.338341, ""longitude"": 7.875421}, {""latitude"": 58.339149, ""longitude"": 7.874991}, {""latitude"": 58.339642, ""longitude"": 7.874971}, {""latitude"": 58.340534, ""longitude"": 7.873957}, {""latitude"": 58.341576, ""longitude"": 7.87349}, {""latitude"": 58.341934, ""longitude"": 7.873549}, {""latitude"": 58.342091, ""longitude"": 7.873425}, {""latitude"": 58.342548, ""longitude"": 7.87252}, {""latitude"": 58.342163, ""longitude"": 7.871746}, {""latitude"": 58.341255, ""longitude"": 7.872231}, {""latitude"": 58.340805, ""longitude"": 7.871999}, {""latitude"": 58.340607, ""longitude"": 7.872338}, {""latitude"": 58.340279, ""longitude"": 7.872152}, {""latitude"": 58.340015, ""longitude"": 7.872359}, {""latitude"": 58.33979305089366, ""longitude"": 7.872633100524922}]"
52820,Bjønnefora (ca 2 km),"Turen starter langs veien mellom Sirekilen og Vassbotn. Skiltet. Godt merket sti, svært lettgått. Ca 1 km inn. Turmålet er et karakteristisk furutre, Bjønnefora. Turen er spesielt egnet for barn.",58.360891,8.092621,100,100,Medium,True,70,,,https://images.trimpoeng.no/activity_external_15883635206491689.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.367004118178, ""longitude"": 8.099183667367}, {""latitude"": 58.366830166405, ""longitude"": 8.098472902613}, {""latitude"": 58.365544267799, ""longitude"": 8.098283385556}, {""latitude"": 58.364961770931, ""longitude"": 8.0980319359281}, {""latitude"": 58.364228979939, ""longitude"": 8.0971378954265}, {""latitude"": 58.363610328443, ""longitude"": 8.0952846391416}, {""latitude"": 58.362758607849, ""longitude"": 8.095162258656}, {""latitude"": 58.362349903704, ""longitude"": 8.0947564956303}, {""latitude"": 58.361458229911, ""longitude"": 8.0932496104815}, {""latitude"": 58.361063970182, ""longitude"": 8.0930743971661}, {""latitude"": 58.36088965556167, ""longitude"": 8.092624822285126}]"
